1653.76766355935, 2118.97381674094, -465.206153181588
1615.57103900722, 2018.2932611942, -402.722222186977
1322.81219026685, 1879.19704700873, -556.384856741877
484.624349341902, 1600.28250747536, -1115.65815813346
-200.173809210071, 1240.19124413828, -1440.36505334835
-647.224516802526, 862.708091950115, -1509.93260875264
-1162.01097412652, 457.764278734788, -1619.77525286131
-1783.19112189743, 9.57319860834525, -1792.76432050577
-1929.82296277891, -378.306033669106, -1551.51692910981
-1704.42257642932, -643.529342221149, -1060.89323420817
-1735.99295662349, -862.022065101618, -873.970891521875
-1186.04960256902, -926.827572595099, -259.222029973924
-849.996551927296, -911.461368461538, 61.4648165342429
-366.342491715972, -802.437593112425, 436.095101396453
-2.14238765620394, -642.378552021181, 640.236164364977
461.115726779914, -421.679696260962, 882.795423040876
805.011791061435, -176.341398796483, 981.353189857918
1028.49717713881, 64.6263163905756, 963.870860748233
1226.8119704799, 297.063447208441, 929.748523271462
1252.2174413827, 488.094246043293, 764.123195339408
1040.39303891186, 598.554004617007, 441.839034294855
747.306763028319, 628.304556299269, 119.002206729049
490.418008270266, 600.727246693468, -110.309238423202
50.2297473256476, 490.627746819904, -440.397999494257
-357.681052529253, 320.965986950073, -678.647039479326
-500.725912215828, 156.627607116893, -657.353519332721
-881.029139466351, -50.9037421997562, -830.125397266595
-1192.08119341516, -279.139232442836, -912.941960972321
-1315.14384316519, -486.340154587307, -828.803688577884
-1883.58160187915, -765.788444045676, -1117.79315783348
-2561.7071210781, -1124.97217945216, -1436.73494162594
-3497.37005354359, -1599.45175427045, -1897.91829927315
-4139.76841882517, -2107.51508718139, -2032.25333164378
-4638.41365180846, -2613.69480010681, -2024.71885170165
-4578.96574429615, -3006.74898894467, -1572.21675535147
-4453.64370001393, -3296.12793115852, -1157.5157688554
-4681.22735534818, -3573.14781599646, -1108.07953935172
-5224.67064821295, -3903.45238243975, -1321.2182657732
-5275.24678195926, -4177.81126234366, -1097.4355196156
-5757.63837641053, -4493.77668515703, -1263.8616912535
-6010.61596891325, -4797.14454190827, -1213.47142700497
-5712.10421410581, -4980.13647634778, -731.967737758032
-5618.8644721444, -5107.8820755071, -510.982396637295
-5017.50724442938, -5089.80710929156, 72.2998648621824
-4468.83696921758, -4965.61308127676, 496.776112059186
-3753.51026391808, -4723.19251780503, 969.682253886943
-3197.12027812598, -4417.97806986922, 1220.85779174324
-2775.18373338145, -4089.41920257166, 1314.23546919022
-2649.02622700459, -3801.34060745825, 1152.31438045366
-2284.03073081758, -3497.87863213012, 1213.84790131253
-1493.24473544804, -3096.9518527937, 1603.70711734566
-669.042092518124, -2611.36990073859, 1942.32780822046
-3.86860198871, -2089.86964098861, 2086.0010389999
1006.72451568517, -1470.55080965385, 2477.27532533903
1668.80488405435, -842.679670912213, 2511.48455496656
2089.13788053673, -256.316160622425, 2345.45404115915
2522.68495321623, 299.484062145306, 2223.20089107092
3083.37642094842, 856.262533905929, 2227.11388704249
3701.95376551413, 1425.40078022757, 2276.55298528656
4513.67158515373, 2043.0549412128, 2470.61664394093
5087.58530042513, 2651.96101305527, 2435.62428736986
5298.49108531955, 3181.26702750812, 2117.22405781142
6007.54272778309, 3746.52216756312, 2261.02056021997
6500.26931116299, 4297.27159628309, 2202.9977148799
6016.66456240177, 4641.15018950683, 1375.51437289494
5674.345576194, 4847.78926684426, 826.556309349738
5717.28830123122, 5021.68907372165, 695.59922750957
6109.04925900989, 5239.1611107793, 869.888148230587
5782.77594377659, 5347.88407737876, 434.891866397834
6068.63273732568, 5492.03380936814, 576.598927957536
6302.49053583475, 5654.12515466146, 648.365381173282
5585.45615534089, 5640.39135479735, -54.9351994564622
4821.70037398144, 5476.65315863417, -654.952784652727
4093.62162364024, 5200.04685163538, -1106.42522799514
3137.50725657924, 4787.53893262415, -1650.03167604492
2732.6939233368, 4376.56993076668, -1643.87600742988
2496.1513525818, 4000.48621512971, -1504.3348625479
1301.66185865598, 3460.72134383496, -2159.05948517898
466.56425676361, 2861.88992642069, -2395.32566965708
-151.629753343062, 2259.18599046794, -2410.815743811
-247.985405097948, 1757.75171135476, -2005.73711645271
207.439487744763, 1447.68926663276, -1240.249778888
396.123497946421, 1237.37611289549, -841.252614949073
-411.683884350816, 907.564113446232, -1319.24799779705
-1461.88415385038, 433.67445998691, -1895.55861383729
-2967.79166808678, -246.618765627828, -2721.17290245895
-3799.27143943345, -957.149300388952, -2842.1221390445
-4095.82942052343, -1584.88532441585, -2510.94409610758
-4219.83548068773, -2111.87535567022, -2107.96012501751
-3952.84495254647, -2480.06927504547, -1472.77567750099
-3448.2928868797, -2673.71399741232, -774.578889467384
-3103.99377119343, -2759.76995216854, -344.223819024891
-3138.61989114073, -2835.53993996298, -303.079951177748
-2577.55921712628, -2783.94379539564, 206.384578269356
-2774.06656122184, -2781.96834856088, 7.90178733903667
-2349.01600105484, -2695.37787905967, 346.36187800483
-2044.51181857585, -2565.20466696291, 520.69284838706
-1878.4471534589, -2427.85316426211, 549.406010803209
-1007.94694969541, -2143.87192134877, 1135.92497165336
-199.014346180484, -1754.90040631511, 1555.88606013463
420.679452541226, -1319.78443454384, 1740.46388708507
620.842064616212, -931.659134711832, 1552.50119932804
1212.84591094707, -502.758125580051, 1715.60403652712
1809.46606507018, -40.3132874500041, 1849.77935252019
1806.68737026554, 329.086844093105, 1477.60052617244
2074.77030316484, 678.223535907453, 1396.54676725739
2467.29373716674, 1036.03757615931, 1431.25616100743
2523.82584372471, 1333.59522967239, 1190.23061405232
2436.68916545849, 1554.21401682961, 882.47514862888
