367684.536006641, 362604.9, 357525.263993359
367436.019918421, 363118.4, 358800.780081579
367686.314302195, 363225.8, 358765.285697805
368724.662560122, 363475.6, 358226.537439878
373038.54841586, 364919.8, 356801.05158414
374904.484812832, 365743.8, 356583.115187168
376669.985452589, 366425.9, 356181.814547411
377634.241677986, 367182.3, 356730.358322014
378372.688004614, 368115, 357857.311995386
378568.979915319, 369402.8, 360236.620084681
380675.403417946, 371449.1, 362222.796582054
383044.956038547, 373316, 363587.043961453
385955.384622743, 375364.1, 364772.815377257
386558.072648963, 376610.2, 366662.327351037
389132.445201492, 377759.9, 366387.354798508
390481.076796298, 379035.5, 367589.923203702
391170.374144588, 380084.7, 368999.025855412
390902.492686203, 381341.8, 371781.107313797
390428.802095575, 382841.4, 375253.997904425
388442.778292588, 384179.5, 379916.221707412
389489.561550751, 385010.3, 380531.038449249
389764.360587043, 385495.1, 381225.839412957
390314.327021038, 384931.1, 379547.872978962
390263.080653068, 384957.6, 379652.119346932
390613.171495423, 384197.9, 377782.628504577
390458.490449726, 384050.3, 377642.109550274
390618.66452502, 384180.2, 377741.73547498
390574.291678509, 383960.1, 377345.908321491
390029.567666536, 383682.6, 377335.632333464
389532.545933975, 383452.6, 377372.654066025
387667.175435399, 382856.2, 378045.224564601
389605.543430432, 383222.9, 376840.256569568
391089.33531676, 384155.5, 377221.66468324
393296.325525481, 385247.1, 377197.874474519
393765.597239058, 386454.7, 379143.802760942
394565.257147664, 387168.6, 379771.942852336
395556.338486729, 387829.5, 380102.661513271
395040.593505826, 388495.5, 381950.406494174
397344.428142836, 389797.2, 382249.971857164
398140.180458113, 390917.5, 383694.819541888
397281.61664751, 392054.7, 386827.78335249
399111.094986227, 392792.5, 386473.905013773
400056.670570834, 393614.1, 387171.529429166
400969.743683484, 394181, 387392.256316516
400942.835888523, 394559.3, 388175.764111477
400734.25519603, 394870.4, 389006.54480397
400622.690569616, 395057.7, 389492.709430384
399120.040744297, 395595.6, 392071.159255703
398913.248558673, 395179.7, 391446.151441327
399343.884508197, 394688.2, 390032.515491803
400919.126598283, 393822.6, 386726.073401717
401892.333560091, 392104.5, 382316.666439909
400603.779292082, 390964, 381324.220707918
398637.583096903, 390093.3, 381549.016903097
397695.556724316, 389663.7, 381631.843275684
398456.397197524, 389885.4, 381314.402802476
399488.955645145, 390198, 380907.044354855
400825.443224735, 390614.6, 380403.756775265
402561.103163035, 391223.9, 379886.696836965
404994.268709249, 392269.6, 379544.931290751
408343.670623145, 394235.3, 380126.929376855
408093.254812348, 396359.1, 384624.945187652
407991.080082742, 397986.7, 387982.319917258
407807.974217853, 399398.1, 390988.225782147
407462.033880561, 400933.2, 394404.366119439
408157.554118002, 401936.4, 395715.245881998
408946.145400462, 403001.8, 397057.454599538
409060.737666361, 403873.2, 398685.662333639
409076.43132757, 404707.9, 400339.36867243
409633.276250943, 405474.6, 401315.923749057
410608.154207792, 405860.1, 401112.045792208
413057.368408991, 406996.8, 400936.231591009
414025.468544502, 408001.1, 401976.731455498
413551.920575334, 408384.8, 403217.679424666
413444.117106611, 408587.8, 403731.482893389
413350.041614279, 408719.4, 404088.758385722
415330.899897299, 407882.6, 400434.300102701
415719.870945449, 407387.8, 399055.729054551
415638.759978012, 407053, 398467.240021988
415323.1456518, 406783.7, 398244.2543482
414772.927006302, 406191.4, 397609.872993698
412258.341923116, 405233.2, 398208.058076884
409857.853274631, 403927.8, 397997.746725369
409905.362728981, 402871.9, 395838.437271019
408770.09523192, 401881.6, 394993.10476808
408466.39614883, 400348.1, 392229.80385117
408458.153216555, 400213.7, 391969.246783445
408694.15513303, 400334.8, 391975.44486697
408184.567877556, 400109.7, 392034.832122444
406479.208336148, 399387.2, 392295.191663852
406045.674898696, 398244.5, 390443.325101304
404490.037856365, 397094.3, 389698.562143635
403996.220307611, 396740.8, 389485.379692389
404383.189486983, 397003.3, 389623.410513017
404900.031844547, 397263.7, 389627.368155453
404825.60361432, 398004.1, 391182.59638568
404802.148168232, 397972, 391141.851831768
405491.025475113, 396262.4, 387033.774524887
405125.077984161, 394630.6, 384136.122015839
404170.578314717, 393908.1, 383645.621685283
404173.188430772, 393918.4, 383663.611569228
404553.970115438, 394266.9, 383979.829884562
405056.668982673, 394512.9, 383969.131017327
405321.049487558, 394605.2, 383889.350512442
405768.984032414, 394740.4, 383711.815967586
409883.384711046, 395780.4, 381677.415288954
415078.105097395, 397391.6, 379705.094902605
418909.991326503, 400298.7, 381687.408673497
